326.2887897560495, -0.0010188294644439821
339.3663842407499, -0.0015075826662391822
352.4455452421228, -0.001195845848427135
365.5282779015088, 0.000941008214087935
378.6007342115237, -0.0021733522520177573
391.6804173851207, -0.0015947854276707751
404.7651134120694, 0.0015453494594186434
417.8338309689595, -0.003479513853481775
430.91957134035647, 0.00019428104667840174
444.0002988584018, 0.001306507884096808
457.58426115459173, 0.006422481547239567
466.6939246064217, 0.05414461395950365
472.73627182839294, 0.10399334671237503
478.9842504722305, 0.13740810813199578
483.5922323682667, 0.18336592677390917
485.6692246070066, 0.23211206154517527
487.6393804086874, 0.27689462194049397
489.22641844951653, 0.32842338638559154
492.3160592825314, 0.38833450321897733
495.37353430653917, 0.4318088916497691
497.67252806637225, 0.49273811377717225
501.01702549682324, 0.5816212619779162
503.49306523039917, 0.6317612867654501
499.7291294797595, 0.5310645367932222
505.5573443160553, 0.6740110003109289
507.6403102050393, 0.7258096703569622
509.7177619553364, 0.7747906155339795
514.2700855140015, 0.8226849307560056
519.9780806391335, 0.8535692769077765
523.0384276103741, 0.8985112303745142
529.0815789775705, 0.9487708813374504
538.6567554860733, 0.9812209609033056
551.968011597632, 0.9786216711190918
562.9491603173822, 0.9396979692370424
572.375321927421, 0.8960014356877958
579.4342810308485, 0.8577807003299116
584.1014824788243, 0.8124880821060526
588.7790229368381, 0.7724786980115989
592.8663782385177, 0.7346637687977052
597.5347859043313, 0.6899875278889437
602.8228449050875, 0.6581740493684266
606.8809063449928, 0.6053899567878849
611.5551727831612, 0.5637075485524529
615.6518331938748, 0.5306475300550239
619.7188551091463, 0.4824422403866335
626.1792429703196, 0.4421306700043476
630.8639632964155, 0.4057901984997585
636.1267655726504, 0.36107053374883735
643.1711762119528, 0.3154155332231473
649.6281177364469, 0.27334288479772617
657.8733346443703, 0.2337417480024111
666.1263058098223, 0.19810303680414942
674.9696057289702, 0.16034324897712504
686.7803059634618, 0.12002967345349846
699.8062053979725, 0.09312474960467698
712.8358644724967, 0.0681410018029125
725.8783689837351, 0.04972127216192357
738.9432746833888, 0.04274854980131293
757.9247363162185, 0.02134521161914349
771.3931997732946, 0.018071123456251836
784.0748288847117, 0.017763444351765356
795.8416865446509, 0.022552773180096963
