E_MeV,S_mass_MeV_cm2_g
0.01,13.0891576625
0.0101393945768,12.9578529045
0.0102807322383,12.827865339
0.0104240400702,12.6991817524
0.0105693455356,12.5717890638
0.0107166764803,12.4456743234
0.0108660611385,12.3208247114
0.0110175281379,12.1972275367
0.011171106505,12.0748702353
0.0113268256714,11.9537403693
0.0114847154784,11.8338256256
0.0116448061837,11.7151138147
0.0118071284667,11.5975928692
0.0119717134342,11.4812508429
0.0121385926269,11.3660759094
0.0123077980251,11.252056361
0.0124793620547,11.1385238323
0.0126533175939,11.026047167
0.0128296979789,10.9147062896
0.0130085370109,10.8044897309
0.013189868962,10.6953861375
0.0133737285821,10.5873842707
0.0135601511057,10.4804730054
0.0137491722581,10.3746413286
0.0139408282628,10.2698783387
0.0141351558484,10.166173244
0.014332192255,10.063515362
0.0145319752424,9.96189411793
0.0147345430962,9.86129904382
0.0149399346361,9.76171977743
0.0151481892226,9.66314606115
0.0153593467651,9.5654318954
0.0155734477293,9.46866278906
0.0157905331447,9.37287265159
0.0160106446132,9.27805157919
0.0162338243161,9.18418976828
0.0164601150231,9.09127751445
0.0166895600998,8.99930521146
0.0169222035164,8.90826335027
0.0171580898561,8.818142518
0.0173972643234,8.72893339704
0.0176397727531,8.64062676402
0.0178856616188,8.55321348888
0.018134978042,8.46668453393
0.0183877698008,8.3810309529
0.0186440853397,8.29624389003
0.0189039737782,8.21305296321
0.0191674849206,8.13111396912
0.0194346692654,8.04999245409
0.019705578015,7.96968026238
0.0199802630857,7.89016931964
0.0202587771174,7.81145163206
0.0205411734835,7.73351928559
0.0208275063019,7.65636444513
0.0211178304445,7.57997935377
0.0214122015482,7.50435633194
0.0217106760254,7.42948777675
0.0220133110749,7.3553661611
0.022320164693,7.28198403303
0.022631295684,7.20933401491
0.0229467636723,7.1374088027
0.0232666291133,7.06642605188
0.0235909533051,6.99635879612
0.0239197984002,6.92698629332
0.0242532274176,6.85830165463
0.0245913042547,6.79029805953
0.0249340936995,6.72296875512
0.0252816614433,6.65630705545
0.025634074093,6.59030634089
0.0259913991838,6.52496005743
0.0263537051927,6.46026171604
0.0267210615508,6.39620489204
0.0270935386573,6.33278322447
0.0274712078927,6.26999041541
0.0278541416324,6.20782022941
0.0282424132608,6.14626649284
0.0286360971851,6.08551212083
0.0290352688498,6.02564623957
0.029440004751,5.96636928553
0.0298503824512,5.90767546518
0.030266480594,5.84955904196
0.0306883789192,5.79201433577
0.0311161582782,5.73503572237
0.0315499006496,5.67861763286
0.0319896891543,5.62275455311
0.0324356080724,5.56744102325
0.0328877428583,5.5126716371
0.0333461801579,5.4584410417
0.0338110078248,5.40474393671
0.0342823149373,5.35157507396
0.0347601918154,5.29892925688
0.035244730038,5.24696323518
0.0357360224607,5.19593434929
0.0362341632332,5.14540174039
0.036739247818,5.095360582
0.037251373008,5.04580609456
0.0377706369454,4.99673354499
0.0382971391405,4.94813824624
0.0388309804906,4.90001555686
0.0393722632996,4.85236088052
0.0399210912975,4.8051696656
0.04047756966,4.75843740474
0.041041805029,4.71215963444
0.0416139055332,4.66633193458
0.0421939808081,4.62094992804
0.0427821420177,4.57600928027
0.0433785018756,4.53162925744
0.0439831746665,4.4883649294
0.0445962762682,4.44551365415
0.0452179241737,4.40307148818
0.0458482375139,4.36103452566
0.0464873370802,4.31939889803
0.0471353453479,4.27816077368
0.0477923864994,4.23731635755
0.0484585864482,4.19686189085
0.049134072863,4.15679365065
0.0498189751921,4.11710794957
0.0505134246882,4.07780113545
0.0512175544336,4.03886959097
0.0519314993659,4.00030973336
0.0526553963033,3.96211801406
0.0533893839715,3.92432044469
0.0541336030297,3.88781939878
0.0548881960979,3.85165785785
0.0556533077843,3.81583266408
0.0564290847126,3.78034068904
0.0572156755506,3.74517883337
0.0580132310383,3.71034402656
0.058821904017,3.67583322665
0.0596418494584,3.64164341996
0.0604732244946,3.60777162086
0.061316188448,3.5742148715
0.0621709028616,3.54097024151
0.0630375315307,3.5080348278
0.0639162405334,3.47540575428
0.0648071982631,3.44308017159
0.0657105754604,3.41105525691
0.0666265452458,3.38028075422
0.0675552831533,3.34987830805
0.0684969671636,3.3197493033
0.0694517777382,3.2898912806
0.0704198978545,3.26030180274
0.0714015130401,3.2309784544
0.0723968114091,3.201918842
0.0734059836976,3.17312059349
0.0744292233004,3.14458135813
0.0754667263084,3.11629880635
0.0765186915457,3.08827062953
0.0775853206079,3.0604945398
0.0786668179007,3.03296826987
0.0797633906793,3.00568957285
0.0808752490877,2.97865622205
0.0820026061993,2.95275693983
0.0831456780577,2.92732067614
0.0843046837179,2.90210353089
0.0854798452884,2.87710361651
0.0866713879739,2.85231906169
0.0878795401182,2.82774801122
0.0891045332482,2.80338862589
0.0903466021181,2.77923908234
0.0916059847544,2.75529757289
0.0928829225017,2.73156230546
0.0941776600687,2.7080315034
0.0954904455752,2.68470340535
0.0968215305997,2.66157626514
0.0981711702275,2.63864835163
0.0995396230998,2.61591794861
0.100927151463,2.6055400243
0.102334021219,2.58408163043
0.103760501977,2.56288441678
0.105206867102,2.54194578914
0.106673393773,2.5212631782
0.108160363031,2.50083403941
0.109668059834,2.48065585281
0.111196773112,2.46072612281
0.112746795824,2.44104237801
0.114318425013,2.42160217104
0.11591196186,2.40240307833
0.117527711746,2.3834427
0.11916598431,2.36471865958
0.120827093504,2.34622860391
0.12251135766,2.32797020291
0.124219099545,2.3099411494
0.125950646426,2.29213915892
0.127706330131,2.27456196958
0.129486487115,2.2572073418
0.131291458521,2.24007305821
0.13312159025,2.2231569234
0.134977233023,2.2064567638
0.13685874245,2.18997042745
0.138766479098,2.17369578381
0.14070080856,2.15763072365
0.142662101526,2.14177315877
0.144650733852,2.12612102191
0.146667086634,2.1106722665
0.148711546281,2.09542486652
0.150784504586,2.08037681631
0.152886358806,2.06552613038
0.155017511734,2.05087084325
0.157178371777,2.03640900925
0.159369353038,2.02213870237
0.16159087539,2.00805801603
0.163843364558,1.99416506297
0.166127252203,1.98045797503
0.168442976004,1.96693490296
0.170790979739,1.95359401631
0.173171713372,1.94043350316
0.175585633141,1.92745157003
0.178033201643,1.91464644166
0.180514887922,1.90201636085
0.183031167562,1.88955958825
0.185582522776,1.87727440227
0.188169442497,1.86515909881
0.190792422477,1.85321199116
0.193451965374,1.84143140978
0.196148580858,1.82981570216
0.198882785699,1.81836323264
0.201655103872,1.80707238223
0.204466066658,1.79594154844
0.20731621274,1.78496914514
0.210206088313,1.77415360235
0.213136247184,1.7634933661
0.216107250881,1.75298689825
0.219119668758,1.74263267633
0.222174078106,1.73242919336
0.225271064265,1.72237495772
0.22841122073,1.71246849293
0.231595149274,1.70270833752
0.234823460055,1.69309304489
