E_MeV,electron_dLdE_ph_per_MeV,electron_L_ph,alpha_dLdE_ph_per_MeV,alpha_L_ph,o16_dLdE_ph_per_MeV,o16_L_ph,alpha_over_electron_L,o16_over_electron_L
0.196148580858,45459.3158948,8803.68825243,9323.31452543,2577.45392797,6668.98970328,2004.99077725,0.292769786261,0.227744408907
0.198882785699,45462.6604041,8927.9879063,9282.28591365,2602.88968937,6629.57493851,2023.17127716,0.291542698835,0.226609993024
0.201655103872,45465.958197,9054.02943723,9241.5385486,2628.56665697,6590.35439593,2041.49620234,0.290320091755,0.225479298084
0.204466066658,45469.2097211,9181.83712368,9201.07324229,2654.48740467,6551.32757544,2059.96659182,0.289101992217,0.224352334295
0.20731621274,45472.4154199,9311.43558198,9160.89084731,2680.65454468,6512.49397259,2078.58349172,0.287888427201,0.223229111496
0.210206088313,45475.5757327,9442.849771,9120.99225813,2707.07072838,6473.85307876,2097.34795528,0.286679423483,0.22210963916
0.213136247184,45478.6910947,9576.10499691,9081.37841209,2733.73864733,6435.40438114,2116.26104291,0.285475007659,0.220993926403
0.216107250881,45481.7619369,9711.22691801,9042.05029053,2760.66103417,6397.14736287,2135.32382225,0.284275206158,0.219881981986
0.219119668758,45484.7886862,9848.24154966,9003.00891975,2787.84066365,6359.08150312,2154.53736819,0.283080045264,0.218773814322
0.222174078106,45487.7717656,9987.17526921,8964.25537195,2815.28035366,6321.20627712,2173.90276296,0.281889551126,0.217669431482
0.225271064265,45490.711594,10128.054821,8925.79076616,2842.98296629,6283.52115628,2193.42109615,0.280703749784,0.216568841195
0.22841122073,45493.6085863,10270.9073217,8887.61626891,2870.95140893,6246.02560823,2213.09346479,0.279522667181,0.21547205086
0.231595149274,45496.4631536,10415.760265,8849.73309521,2899.18863539,6208.71909694,2232.92097338,0.278346329181,0.214379067545
0.234823460055,45499.2757029,10562.6415274,8812.1425091,2927.69764711,6171.60108274,2252.90473394,0.277174761589,0.213289897995
0.238096771738,45502.0466377,10711.5793732,8774.84582439,2956.48149429,6134.67102245,2273.04586606,0.276007990166,0.212204548636
0.24141571161,45504.7763572,10862.6024599,8737.84440522,2985.54327723,6097.92836939,2293.34549699,0.274846040647,0.211123025578
0.244780915704,45507.4652572,11015.739844,8701.13966668,3014.88614753,6061.37257351,2313.80476165,0.273688938758,0.210045334623
0.248193028919,45510.1137298,11171.020986,8664.73307532,3044.51330946,6025.00308145,2334.42480269,0.272536710233,0.208971481266
0.251652705141,45512.722163,11328.4757565,8628.62614957,3074.42802131,5988.81933658,2355.20677057,0.271389380832,0.207901470701
0.255160607373,45515.2909415,11488.1344416,8592.82046023,3104.63359681,5952.82077913,2376.15182358,0.270246976355,0.206835307826
0.25871740786,45517.8204462,11650.0277491,8557.31763085,3135.13340657,5917.01230402,2397.26113762,0.269109522663,0.205772998078
0.262323788216,45520.3110546,11814.1868137,8522.11933806,3165.93087956,5881.39854572,2418.53591619,0.267977045691,0.204714548224
0.265980439559,45522.7631403,11980.6432034,8487.22731191,3197.0295047,5845.9681455,2439.97736177,0.266849571464,0.203659963855
0.269688062639,45525.1770738,12149.4289257,8452.64333616,3228.43283239,5810.72053352,2461.58666576,0.265727126118,0.202609248617
0.273447367974,45527.5532217,12320.5764331,8418.3692485,3260.1444762,5775.65513693,2483.36502769,0.264609735909,0.201562405881
0.277259075986,45529.8919476,12494.1186297,8384.40694081,3292.16811451,5740.77138024,2505.31365531,0.263497427236,0.20051943875
0.281123917141,45532.1936112,12670.0888777,8350.75835931,3324.5074923,5706.06868521,2527.4337646,0.262390226651,0.199480350059
0.285042632085,45534.4585694,12848.5210031,8317.42550479,3357.16642291,5671.54647096,2549.72657987,0.261288160878,0.198445142383
0.289015971791,45536.6871752,13029.4493028,8284.4104327,3390.14878987,5637.2041541,2572.19333381,0.260191256827,0.197413818039
0.293044697697,45538.8797788,13212.9085508,8251.71525331,3423.45854884,5603.04114862,2594.83526753,0.259099541609,0.196386379089
0.297129581858,45541.0367267,13398.934005,8219.34213178,3457.09972954,5569.05686625,2617.65363064,0.25801304255,0.195362827347
0.301271407088,45543.1583626,13587.5614136,8187.29328827,3491.07643781,5535.25071609,2640.6496813,0.256931787209,0.194343164378
0.305470967116,45545.2450267,13778.8270225,8155.57099798,3525.39285761,5501.62210515,2663.82468626,0.255855803389,0.193327391505
0.309729066733,45547.2970562,13972.7675818,8124.17759122,3560.05325323,5468.17043811,2687.17992098,0.254785119152,0.192315509811
0.31404652195,45549.3147852,14169.4203528,8093.11545348,3595.06197145,5434.89305471,2710.71666515,0.253719762837,0.191307519832
0.31842416015,45551.2985446,14368.8231153,8062.38702532,3630.42344385,5401.78860222,2734.43620095,0.252659763066,0.190303421442
0.322862820254,45553.2486624,14571.0141748,8031.99480256,3666.14218911,5368.85925132,2758.33982341,0.251605148765,0.189303214609
0.327363352872,45555.1654636,14776.0323696,8001.94133613,3702.2228154,5336.10439742,2782.42884244,0.250555949175,0.188306899501
0.331926620473,45557.0492701,14983.9170784,7972.22923207,3738.67002291,5303.52343385,2806.70457693,0.249512193864,0.187314476065
0.336553497551,45558.900401,15194.7082278,7942.86115163,3775.48860635,5271.1157523,2831.16835476,0.248473912742,0.186325944026
0.341244870785,45560.7191724,15408.4463,7913.83981106,3812.68345759,5238.88074247,2855.82151288,0.247441136072,0.185341302898
0.346001639219,45562.5058976,15625.1723403,7885.16798167,3850.25956836,5206.81779248,2880.66539741,0.246413894484,0.184360551978
0.350824714424,45564.260887,15844.927965,7856.84848974,3888.22203303,5174.92628873,2905.70136364,0.245392218987,0.183383690355
0.355715020682,45565.9844485,16067.7553696,7828.88421643,3926.57605144,5143.20561597,2930.93077616,0.244376140981,0.182410716914
0.360673495157,45567.6768868,16293.6973364,7801.27809776,3965.32693188,5111.65515743,2956.35500885,0.243365692269,0.181441630333
0.365701088078,45569.3385042,16522.797243,7774.03312446,4004.48009409,5080.27429489,2981.97544503,0.242360905069,0.180476429092
0.370798762917,45570.9696002,16755.0990708,7747.1523419,4044.0410724,5049.06240861,3007.79347746,0.241361812027,0.179515111475
0.375967496579,45572.5704716,16990.6474126,7720.63884997,4084.01551891,5018.01887755,3033.81050842,0.240368446225,0.17855767557
0.381208279584,45574.1414127,17229.4874819,7694.49580297,4124.40920677,4987.14307927,3060.02794979,0.239380841195,0.177604119276
0.386522116263,45575.682715,17471.6651213,7668.72640946,4165.22803362,4956.43439009,3086.44722313,0.238399030929,0.176654440301
0.391910024943,45577.1946678,17717.2268109,7643.33393211,4206.47802503,4925.89218516,3113.0697597,0.23742304989,0.175708636172
0.397373038149,45578.6775576,17966.2196778,7618.32168752,4248.16533812,4895.51583842,3139.89700056,0.236452933022,0.174766704231
0.402912202795,45580.1316685,18218.6915044,7593.6930461,4290.29626523,4868.50903178,3166.93927125,0.235488715762,0.173829128754
0.408528580393,45581.557282,18474.6907382,7569.45143181,4332.87723771,4841.47885404,3194.20675046,0.234530434047,0.17289635836
0.414223247248,45582.9546774,18734.2665005,7545.60032197,4375.91482983,4814.37652708,3221.70019026,0.233578124327,0.171968312193
0.419997294672,45584.3241315,18997.4685962,7522.14324704,4419.41576279,4787.20436926,3249.42018198,0.232631823573,0.171044903458
0.425851829184,45585.6659188,19264.3475228,7499.08379033,4463.38690885,4759.96472431,3277.36729746,0.231691569287,0.170126047279
0.431787972733,45586.9803113,19534.9544807,7476.42558775,4507.83529554,4732.65996052,3305.54208885,0.230757399512,0.169211660673
0.437806862904,45588.2675789,19809.3413823,7454.17232752,4552.76811006,4705.29247008,3333.94508841,0.229829352838,0.168301662537
0.443909653139,45589.527989,20087.5608626,7432.32774979,4598.19270372,4677.86466816,3362.57680829,0.228907468416,0.167395973622
0.450097512961,45590.7966027,20369.6663961,7410.89564636,4644.11659655,4650.37899215,3391.43774037,0.227991784757,0.16649451564
0.456371628192,45592.0666718,20655.7122918,7389.87986022,4690.54748208,4622.83790093,3420.52835604,0.227082340024,0.165597211451
0.462733201188,45593.3114119,20945.7535112,7369.28428516,4737.49323211,4595.24387387,3449.84910609,0.226179174198,0.164703986622
0.469183451061,45594.5310833,21239.8456959,7349.11286537,4784.96190178,4567.59941,3479.40042045,0.225282328803,0.163814769197
0.475723613919,45595.7259448,21538.0452619,7329.36959484,4832.96173468,4539.90702718,3509.18270812,0.224391845959,0.162929488978
0.4823549431,45596.8962532,21840.4094103,7310.05851695,4881.5011681,4512.16926129,3539.19635694,0.223507768394,0.162048077509
0.489078709414,45598.0422637,22146.9961381,7291.18372383,4930.58883846,4484.3886651,3569.4417335,0.222630139443,0.161170468051
0.495896201384,45599.1642294,22457.8642495,7272.74935577,4980.23358687,4456.56780756,3599.91918298,0.221759003062,0.16029659557
0.502808725494,45600.2624018,22773.0733673,7254.75960055,5030.44446483,4426.38660655,3630.62100126,0.22089440383,0.159426044202
0.509817606442,45601.3370307,23092.6839436,7237.21869278,5081.23074011,4392.0924595,3661.52483622,0.220036386958,0.158557785884
0.516924187389,45602.3883642,23416.7572722,7220.13091305,5132.60190274,4357.85845873,3692.61595346,0.219184998293,0.157691174339
0.524129830221,45603.4166484,23745.3554997,7203.50058721,5184.5676712,4323.68771796,3723.89401394,0.218340284324,0.156826206034
0.531435915805,45604.4221279,24078.5416378,7187.33208544,5237.13799877,4289.58332724,3755.35866165,0.217502292188,0.155962878406
0.538843844261,45605.4050458,24416.3795749,7171.62982138,5290.32308002,4255.54835195,3787.00952372,0.216671069673,0.155101189843
0.546355035221,45606.3656433,24758.9340886,7156.39825104,5344.13335749,4221.5858317,3818.84621054,0.215846665223,0.154241139658
0.553970928111,45607.3041599,25106.2708582,7141.64187183,5398.57952854,4187.69877937,3850.86831598,0.215029127943,0.153382728073
0.561692982416,45608.2208338,25458.456477,7127.36522141,5453.67255237,4153.89017996,3883.07541745,0.214218507603,0.152525956197
0.569522677971,45609.1159013,25815.558465,7113.57287642,5509.42365723,4120.16298972,3915.46707611,0.213414854639,0.151670826003
0.577461515236,45609.9895973,26177.645282,7100.26945131,5565.84434781,4086.52013506,3948.04283702,0.212618220159,0.15081734031
0.585511015587,45610.842155,26544.7863406,7087.45959687,5622.94641278,4052.9645117,3980.80222927,0.211828655942,0.149965502762
0.593672721607,45611.6738062,26917.0520194,7075.14799886,5680.74193262,4019.49898366,4013.74476623,0.211046214441,0.149115317804
0.601948197383,45612.4847809,27294.5136767,7063.33937648,5739.24328751,3986.12638238,4046.86994562,0.210270948788,0.148266790666
0.610339028803,45613.2753078,27677.2436637,7052.03848068,5798.46316552,3952.84950586,4080.17724979,0.209502912789,0.147419927337
0.618846823862,45614.0456142,28065.3153388,7041.25009256,5858.41457097,3919.67111776,4113.66614582,0.208742160929,0.146574734549
0.627473212971,45614.7959255,28458.8030814,7030.97902142,5919.11083295,3886.59394662,4147.33608579,0.207988748368,0.145731219754
0.636219849266,45615.526466,28857.7823059,7021.23010299,5980.56561413,3854.94927024,4181.19231722,0.207242730946,0.144889592447
0.645088408927,45616.2374585,29262.3294765,7012.00819729,6042.79291968,3823.8639819,4215.24232395,0.206504165177,0.14405012859
0.6540805915,45616.929124,29672.5221219,7003.31818659,6105.80710651,3792.85292993,4249.48777849,0.205773108246,0.143212894443
0.663198120221,45617.6016825,30088.4388494,6995.16497314,6169.62289264,3761.91880959,4283.92820265,0.205049618012,0.142377882219
0.672442742348,45618.2553524,30510.1593607,6987.55347682,6234.25536683,3731.06428816,4318.56310132,0.204333753001,0.141545085041
0.681816229494,45618.8903505,30937.764467,6980.48863267,6299.71999842,3700.29200396,4353.39196266,0.203625572402,0.140714496915
0.691320377968,45619.5068926,31371.3361039,6973.9753883,6366.03264738,3669.60456562,4388.41425828,0.202925136063,0.139886112716
0.700957009117,45620.1051927,31810.9573478,6968.01870115,6433.20957464,3639.00455109,4423.62944341,0.202232504489,0.139059928158
0.710727969677,45620.6854636,32256.7124313,6962.62353571,6501.26745258,3608.49450707,4459.03695714,0.201547738829,0.138235939779
0.720635132129,45621.2479168,32708.6867596,6957.79486044,6570.22337581,3578.07694806,4494.63622258,0.200870900874,0.137414144922
0.730680395053,45621.7927623,33166.9669263,6953.53764476,6640.09487212,3547.75435574,4530.42664708,0.200202053051,0.136594541706
0.740865683494,45622.3202089,33631.6407309,6949.85685572,6710.89991377,3517.52917815,4566.40762243,0.199541258408,0.135777129013
0.751192949332,45622.8304639,34102.7971946,6946.75745468,6782.65692889,3487.40382905,4602.57852511,0.19888858061,0.134961906463
0.761664171655,45623.3237333,34580.526578,6944.2443937,6855.38481321,3457.38068722,4638.93871643,0.198244083928,0.134148874395
0.772281357139,45623.8002219,35064.9203979,6942.32261196,6929.10294202,3427.46209586,4675.48754286,0.197607833224,0.133338033847
0.78304654043,45624.260133,35556.0714453,6940.99703187,7003.83118235,3397.6503619,4712.22433616,0.196979893944,0.132529386533
0.793961784538,45624.7036688,36054.0738026,6940.27255512,7079.58990539,3368.23186364,4749.14996421,0.196360332099,0.131722977831
0.80502918123,45625.1310299,36559.0228619,6940.1540586,7156.39999918,3341.26672066,4786.27830542,0.195749214256,0.130919207647
0.816250851429,45625.5424159,37071.0153433,6940.6463901,7234.28288155,3314.36280532,4823.62194518,0.195146607519,0.130118420025
0.827628945625,45625.938025,37590.1493133,6941.75436395,7313.26051327,3287.5224788,4861.18038149,0.194552579515,0.129320592504
0.839165644283,45626.318054,38116.5242034,6943.48275642,7393.3554115,3260.74807902,4898.95309357,0.193967198374,0.12852570364
0.850863158264,45626.6826985,38650.2408295,6945.83630103,7474.59066343,3234.04191983,4936.93954198,0.193390532711,0.127733732987
0.862723729246,45627.032153,39191.4014107,6948.81968378,7556.98994022,3207.40629031,4975.13916884,0.192822651607,0.126944661068
0.874749630155,45627.3666105,39740.1095892,6952.43753807,7640.57751115,3180.84345396,5013.55139805,0.192263624588,0.126158469362
0.886943165601,45627.6862627,40296.4704501,6956.6944396,7725.37825805,3154.35564811,5052.17563545,0.1917135216,0.125375140279
0.899306672319,45627.9913003,40860.5905414,6961.59490119,7811.41768993,3127.94508312,5091.0112691,0.191172412988,0.124594657141
0.911842519615,45628.2819125,41432.5778943,6967.14336729,7898.72195791,3101.61394176,5130.05766942,0.190640369471,0.123817004158
0.924553109823,45628.5582873,42012.542044,6973.34420853,7987.31787035,3075.36437855,5169.3141895,0.190117462113,0.12304216641
0.937440878766,45628.8206115,42600.5940508,6980.20171608,8077.23290825,3049.19851914,5208.78016525,0.1896037623,0.122270129826
0.950508296219,45629.0690706,43196.846521,6987.72009589,8168.49524089,3023.11845968,5248.45491569,0.189099341706,0.121500881161
0.963757866384,45629.303849,43801.4136286,6995.90346282,8261.13374164,2997.12627469,5288.3377432,0.188604272266,0.120734407981
0.977192128372,45629.5251296,44414.4111372,7004.75583474,8355.17800414,2971.22398571,5328.42793371,0.188118626144,0.119970698638
0.990813656686,45629.7330942,45035.9564221,7014.28112646,8450.65835859,2945.41360243,5368.72475693,0.187642475701,0.119209742247
1.00462506172,45629.9279233,45666.1684928,7024.48314359,8547.60588833,2921.16180437,5409.23758147,0.187175893456,0.118451750169
1.01862899024,45630.1097963,46305.1680156,7035.36557642,8646.05244662,2898.54445897,5449.98695675,0.186718952055,0.11769716406
1.03282812594,45630.2788912,46953.0773369,7046.9319936,8746.03067368,2875.96648487,5490.98348899,0.186271724235,0.116946189695
1.04722518989,45630.4353849,47610.0205066,7059.18583589,8847.5740139,2853.42993794,5532.22673233,0.185834282778,0.116198789109
1.0618229411,45630.5794528,48276.1233015,7072.13040986,8950.71673332,2830.93685867,5573.71621847,0.18540670048,0.115454925485
1.07662417705,45630.7112693,48951.5132499,7085.76888152,9055.49393727,2808.48927137,5615.45145685,0.184989050105,0.114714563127
1.09163173419,45630.8310076,49636.3196554,7100.10427,9161.94158828,2786.08918355,5657.43193479,0.18458140434,0.113977667443
1.10684848855,45630.9388394,50330.6736223,7115.13944119,9270.09652411,2763.73858521,5699.65711773,0.184183835759,0.113244204926
1.12227735621,45631.0349354,51034.7080802,7130.87710152,9379.99647606,2741.43944808,5742.12644939,0.18379641677,0.112514143127
1.13792129392,45631.1194649,51748.5578094,7147.31979166,9491.68008745,2719.1937251,5784.83935199,0.183419219573,0.111787450643
1.15378329963,45631.1925962,52472.3594671,7164.46988034,9605.18693223,2697.00334963,5827.79522646,0.18305231611,0.111064097091
1.1698664131,45631.2544959,53206.2516133,7182.32955829,9720.55753389,2674.87023493,5870.99345267,0.182695778018,0.110344053089
1.18617371645,45631.3053298,53950.3747371,7200.90083221,9837.83338446,2652.7962735,5914.43338962,0.182349676576,0.109627290236
1.20270833477,45631.3452623,54704.8712841,7220.18551891,9957.05696372,2630.78333649,5958.11437572,0.182014082658,0.108913781092
1.2194734367,45631.3744565,55469.8856833,7240.18523964,10078.2717586,2608.83327305,6002.03572898,0.181689066679,0.108203499161
1.23647223505,45631.3930743,56245.5643747,7260.90141446,10201.5222826,2586.94790985,6046.1967473,0.181374698538,0.107496418865
1.25370798744,45631.4012763,57032.0558375,7282.33525689,10326.8540956,2565.12905051,6090.59670868,0.181071047572,0.106792515529
1.27118399687,45631.3992219,57829.5106184,7304.48776877,10454.313824,2546.16142964,6135.25918899,0.180778182492,0.106092185865
1.28890361239,45631.3870692,58638.0813607,7327.35973531,10583.9491801,2527.68306443,6180.21247582,0.180496171336,0.105395884934
1.30687022974,45631.3649752,59457.922833,7350.9517204,10715.8089827,2509.2188187,6225.46052021,0.180225081405,0.104703632814
1.325087292,45631.3330953,60289.1919591,7375.2640622,10849.9431776,2490.77044494,6271.00307805,0.179964979211,0.104015377786
1.34355829022,45631.2915839,61132.0478482,7400.29686903,10986.4028574,2472.33968957,6316.83987729,0.179715930418,0.103331069376
1.36228676414,45631.2405942,61986.6518251,7426.05001557,11125.2402829,2453.92829241,6362.970618,0.179477999784,0.102650658338
1.38127630283,45631.180278,62853.1674612,7452.52313937,11266.5089032,2435.53798593,6409.39497254,0.179251251103,0.101974096635
1.40053054539,45631.1107857,63731.7606056,7479.71563778,11410.2633769,2417.17049468,6456.11258562,0.179035747145,0.101301337422
1.42005318165,45631.0322667,64622.5994172,7507.62666516,11556.5595931,2398.82753458,6503.1230745,0.178831549601,0.100632335021
1.43984795288,45630.9448689,65525.8543966,7536.25513062,11705.4546923,2380.51081238,6550.42602908,0.178638719023,0.0999670449078
1.45991865247,45630.8487392,66441.6984187,7565.59969605,11857.0070881,2362.22202489,6598.02101211,0.178457314763,0.0993054236893
1.48026912674,45630.7440228,67370.3067662,7595.65877461,12011.2764882,2343.96285854,6645.90755929,0.178287394919,0.098647429087
1.50090327558,45630.6308641,68311.8571626,7626.43052974,12168.3239164,2325.73498862,6694.0851795,0.178129016277,0.097993019917
1.52182505326,45630.5094059,69266.5298065,7657.91287456,12328.2117338,2307.54007879,6742.55335495,0.177982234251,0.0973421560714
1.54303846918,45630.3797899,70234.5074064,7690.10347176,12491.0036609,2289.37978041,6791.31154141,0.17784710283,0.0966947985001
1.56454758862,45630.2421562,71215.9752148,7722.999734,12656.7647998,2271.25573201,6840.35916837,0.177723674521,0.0960509091919
1.58635653351,45630.096644,72211.1210647,7756.59882487,12825.5616558,2254.10102476,6889.70579644,0.177612000294,0.0954105918154
1.60846948327,45629.943391,73220.1354048,7790.89766016,12997.4621601,2240.08101442,6939.39560725,0.177512129528,0.0947744164756
1.63089067555,45629.7825337,74243.2113361,7825.89290994,13172.5356922,2226.04241385,6989.46351333,0.177424109964,0.0941427961903
1.65362440709,45629.6142072,75280.5446494,7861.58100089,13350.8531024,2211.98653565,7039.90999269,0.177347987646,0.0935156623199
1.67667503453,45629.4385455,76332.3338618,7897.95811937,13532.4867348,2197.91469903,7090.73548788,0.177283806877,0.0928929475773
1.70004697521,45629.2556809,77398.7802558,7935.02021494,13717.51045,2183.82822925,7141.94040578,0.177231610171,0.0922745860099
1.72374470806,45629.065745,78480.0879168,7972.76300438,13905.9996486,2169.72845721,7193.52511744,0.177191438207,0.0916605129834
1.74777277446,45628.8688675,79576.4637731,8011.18197628,14098.0312942,2155.61671894,7245.48995799,0.177163329781,0.0910506651647
1.77213577908,45628.6651773,80688.1176347,8050.2723962,14293.6839377,2141.49435505,7297.83522646,0.177147321771,0.0904449805051
1.79683839077,45628.4548016,81815.2622339,8090.02931233,14493.0377406,2127.36271026,7350.56118567,0.177143449093,0.0898433982239
1.82188534347,45628.2378667,82958.1132662,8130.44756157,14696.174499,2113.22313286,7403.66806219,0.177151744663,0.0892458587917
1.8472814371,45628.0144971,84116.8894311,8171.52177634,14903.1776689,2099.07697422,7457.15604615,0.177172239365,0.0886523039141
1.87303153851,45627.7848166,85291.8124743,8213.24639159,15114.1323898,2084.92558828,7511.02529129,0.177204962017,0.0880626765149
1.89914058236,45627.5489471,86483.1072299,8255.61565262,15329.1255105,2070.77033103,7565.27591479,0.177249939341,0.0874769207203
1.92561357213,45627.3070097,87691.0016639,8298.62362306,15548.245614,2056.61255995,7619.90799731,0.177307195938,0.0868949818422
1.95245558102,45627.0591238,88915.7269173,8342.26419356,15771.5830433,2042.45363352,7674.92158291,0.177376754261,0.0863168063626
1.97967175295,45626.8054078,90157.5173507,8386.53109073,15999.2299277,2028.29491176,7730.31667906,0.177458634597,0.085742341917
2.00726730356,45626.5459787,91416.610589,8431.41788651,16231.2802088,2015.27589489,7786.10896049,0.177552855047,0.0851717090617
2.03524752118,45626.2809521,92693.247567,8476.91800808,16467.8296677,2002.98722622,7842.32489878,0.177659431512,0.0846051368856
2.06361776786,45626.0104424,93987.6725755,8523.02474789,16708.9759525,1990.67924987,7898.97555032,0.177778377681,0.0840426763837
2.0923834804,45625.7345627,95300.133308,8569.73127424,16954.8186056,1978.3531045,7956.06157219,0.177909705024,0.0834842648801
2.12155017136,45625.4534249,96630.8809081,8617.03064206,17205.4590923,1966.0099356,8013.58358112,0.178053422784,0.0829298409143
2.15112343018,45625.1671393,97980.1700178,8664.91580387,17461.0008299,1953.65089517,8071.54215323,0.178209537978,0.0823793442261
2.18110892419,45624.8758153,99348.258826,8713.37962122,17721.5492166,1941.27714122,8129.93782388,0.178378055398,0.0818327157411
2.21151239973,45624.5795607,100735.409118,8762.41487615,17987.2116618,1928.88983736,8188.77108741,0.178558977616,0.0812898975554
2.24233968322,45624.2784822,102141.886326,8812.0142829,18258.0976168,1916.49015238,8248.04239695,0.17875230499,0.0807508329213
2.27359668233,45623.9726852,103567.959578,8862.1704997,18534.3186058,1904.07925979,8307.7521643,0.178958035682,0.0802154662323
2.30528938705,45623.6622736,105013.901754,8912.87614085,18815.9882581,1891.6583374,8367.90075974,0.179176165667,0.0796837430089
2.33742387089,45623.3473504,106479.989532,8964.12378858,19103.2223408,1879.22856685,8428.48851189,0.179406688756,0.0791556098842
2.37000629201,45623.0280169,107966.503446,9015.90600522,19396.138792,1866.79113319,8489.51570758,0.179649596615,0.0786310145889
2.40304289441,45622.7043736,109473.727937,9068.21534528,19694.8577554,1854.34722438,8550.98259177,0.179904878792,0.0781099059375
2.43654000913,45622.3765193,111001.951408,9121.04436741,19999.501615,1841.89803088,8612.88936744,0.180172522747,0.0775922338139
2.47050405546,45622.0445517,112551.46628,9174.38564643,20310.1950313,1829.44474519,8675.23619551,0.180452513881,0.0770779491572
2.50494154217,45621.7085673,114122.569048,9228.23178518,20627.064978,1816.98856137,8738.02319479,0.180744835575,0.0765670039473
2.53985906878,45621.3686614,115715.560337,9282.5754262,20950.2407796,1807.91550953,8801.30953697,0.181049469222,0.0760598618834
2.57526332677,45621.0249277,117330.744958,9337.4092634,21279.8541505,1798.88112612,8865.15751627,0.181366394274,0.0755569865294
2.61116110092,45620.6774592,118968.43197,9392.7260533,21616.0392342,1789.81248489,8929.57057263,0.181695588285,0.0750583194612
2.64755927057,45620.3263471,120628.934738,9448.51862624,21958.9326443,1780.71026615,8994.55081905,0.182037026954,0.0745637921662
2.68446481096,45619.9716817,122312.57099,9504.77989715,22308.6735064,1771.57516172,9060.10032572,0.182390684177,0.0740733372896
2.72188479458,45619.613552,124019.662883,9561.50287616,22665.4035009,1762.40787474,9126.22111938,0.182756532102,0.0735868886212
2.75982639247,45619.2520458,125750.537058,9618.68067883,23029.2669069,1753.20911952,9192.91518255,0.183134541177,0.0731043810836
2.79829687566,45618.8872496,127505.52471,9676.306536,23400.4106475,1743.97962131,9260.18445288,0.183524680211,0.0726257507191
2.83730361652,45618.5192488,129284.961646,9734.37380332,23778.9843365,1734.72011616,9328.03082248,0.183926916431,0.0721509346774
2.87685409019,45618.1481273,131089.188351,9792.87597035,24165.1403255,1725.43135066,9396.45613723,0.184341215545,0.0716798712037
2.91695587602,45617.7739683,132918.550055,9851.80666921,24559.0337535,1716.11408173,9465.46219615,0.184767541801,0.0712124996263
2.95761665899,45617.3968533,134773.396796,9911.15968288,24960.8225964,1706.76907645,9535.05075077,0.185205858054,0.070748760345
2.99884423123,45617.0168629,136654.083487,9970.9289529,25370.6677191,1697.39711177,9605.22350449,0.185656125831,0.0702885948185
3.04064649347,45616.6340765,138560.969987,10031.1085868,25788.7329283,1687.99897432,9675.98211197,0.186118305398,0.0698319455534
3.08303145657,45616.2485723,140494.42117,10091.6928647,26215.1850268,1678.57546012,9747.32817856,0.186592355829,0.0693787560916
3.12600724307,45615.8604271,142454.806989,10152.676246,26650.1938692,1669.12737438,9819.2632597,0.187078235074,0.0689289709997
3.16958208873,45615.469717,144442.502554,10214.0533748,27093.9324191,1660.87023084,9891.81532554,0.18757590003,0.0684827190796
3.2137643441,45615.0765166,146457.8882,10275.8190852,27546.5768079,1654.8021893,9965.06226835,0.188085306613,0.0680404612605
3.25856247615,45614.6808995,148501.34956,10337.9684065,28008.306395,1648.69464599,10039.0575121,0.188606409828,0.067602466522
3.30398506987,45614.282938,150573.277639,10400.496567,28479.3038294,1642.54780579,10113.8058964,0.18913916384,0.0671686640219
3.35004082991,45613.8827034,152674.068892,10463.3989978,28959.7551132,1636.36188383,10189.3122354,0.18968352205,0.066738983963
3.39673858227,45613.480266,154804.125295,10526.671336,29449.8496665,1630.13710551,10265.5813158,0.190239437163,0.0663133575819
3.44408727597,45613.0756948,156963.854422,10590.3094276,29949.7803935,1623.87370654,10342.6178964,0.190806861259,0.0658917171376
3.49209598479,45612.6690577,159153.66953,10654.309329,30459.7437514,1617.57193303,10420.4267064,0.191385745872,0.0654739959003
3.54077390897,45612.2604216,161373.989631,10718.6673095,30979.9398195,1611.23204147,10499.0124439,0.191976042053,0.0650601281403
3.59013037701,45611.8498522,163625.239572,10783.3798513,31510.5723713,1604.85429883,10578.3797752,0.192577700443,0.0646500491176
3.64017484745,45611.4374143,165907.850124,10848.4436513,32051.8489472,1598.43898255,10658.5333332,0.193190671347,0.0642436950707
3.69091691066,45611.0231716,168222.258055,10913.8556202,32603.9809299,1591.98638059,10739.4777159,0.193814904799,0.0638410032068
3.74236629072,45610.6071864,170568.90622,10979.6128825,33167.1836208,1585.49679141,10821.2174856,0.194450350629,0.0634419116909
3.79453284724,45610.1895205,172948.243643,11045.7127759,33741.6763186,1578.97052406,10903.7571671,0.195096958535,0.0630463596359
3.84742657726,45609.7702342,175360.725605,11112.1528497,34327.6823998,1572.40789811,10987.1012468,0.195754678143,0.0626542870928
3.90105761719,45609.3493871,177806.813728,11178.930863,34925.4294001,1565.80924372,11071.2541713,0.196423459078,0.0622656350402
3.95543624473,45608.9270375,180286.976068,11246.0447828,35535.1490993,1559.1749016,11156.2203457,0.197103251019,0.0618803453752
4.01057288086,45608.5032428,182801.687198,11313.4927813,36157.0776061,1554.9872017,11242.0725571,0.197794003766,0.0614987352107
4.06647809178,45608.0780596,185351.428307,11381.2732329,36791.4554466,1551.69932592,11328.9125399,0.198495667299,0.0611212583758
4.12316259103,45607.6515431,187936.687285,11449.3847111,37438.5276531,1548.37977887,11416.7757557,0.199208191833,0.0607479887011
